id      effectiveTime   active  moduleId        conceptId       languageCode    typeId  term    caseSignificanceId
757011	20020131	1	900000000000207008	127469001	en	900000000000013009	Specimen from pancreas	900000000000020002
757011	20170731	1	900000000000207008	127469001	en	900000000000013009	Specimen from pancreas	900000000000448009
758018	20020131	1	900000000000207008	127470000	en	900000000000013009	Tissue specimen from pancreas	900000000000020002
758018	20170731	1	900000000000207008	127470000	en	900000000000013009	Tissue specimen from pancreas	900000000000448009
759014	20020131	1	900000000000207008	127471001	en	900000000000013009	Specimen from urinary tract	900000000000020002
759014	20170731	1	900000000000207008	127471001	en	900000000000013009	Specimen from urinary tract	900000000000448009
760016	20020131	1	900000000000207008	127472008	en	900000000000013009	Tissue specimen from urinary tract	900000000000020002
760016	20170731	1	900000000000207008	127472008	en	900000000000013009	Tissue specimen from urinary tract	900000000000448009
761017	20020131	1	900000000000207008	127473003	en	900000000000013009	Specimen from kidney	900000000000020002
761017	20170731	1	900000000000207008	127473003	en	900000000000013009	Specimen from kidney	900000000000448009
762012	20020131	1	900000000000207008	127474009	en	900000000000013009	Tissue specimen from kidney	900000000000020002
762012	20170731	1	900000000000207008	127474009	en	900000000000013009	Tissue specimen from kidney	900000000000448009
763019	20020131	1	900000000000207008	127475005	en	900000000000013009	Tissue specimen from testis	900000000000020002
763019	20170731	1	900000000000207008	127475005	en	900000000000013009	Tissue specimen from testis	900000000000448009
764013	20020131	1	900000000000207008	127476006	en	900000000000013009	Specimen from fallopian tube	900000000000020002
764013	20170731	1	900000000000207008	127476006	en	900000000000013009	Specimen from fallopian tube	900000000000448009
766010	20020131	1	900000000000207008	127478007	en	900000000000013009	Tissue specimen from thyroid gland	900000000000020002
766010	20170731	1	900000000000207008	127478007	en	900000000000013009	Tissue specimen from thyroid gland	900000000000448009
767018	20020131	1	900000000000207008	127479004	en	900000000000013009	Specimen from uterus	900000000000020002
767018	20170731	1	900000000000207008	127479004	en	900000000000013009	Specimen from uterus	900000000000448009
768011	20020131	1	900000000000207008	127480001	en	900000000000013009	Tissue specimen from uterus	900000000000020002
768011	20170731	1	900000000000207008	127480001	en	900000000000013009	Tissue specimen from uterus	900000000000448009
769015	20020131	1	900000000000207008	127481002	en	900000000000013009	Tissue specimen from uterine cervix	900000000000020002
769015	20170731	1	900000000000207008	127481002	en	900000000000013009	Tissue specimen from uterine cervix	900000000000448009
770019	20020131	1	900000000000207008	127482009	en	900000000000013009	Tissue specimen from ovary	900000000000020002
770019	20170731	1	900000000000207008	127482009	en	900000000000013009	Tissue specimen from ovary	900000000000448009
771015	20020131	1	900000000000207008	127483004	en	900000000000013009	Tissue specimen from fallopian tube	900000000000020002
771015	20170731	1	900000000000207008	127483004	en	900000000000013009	Tissue specimen from fallopian tube	900000000000448009
67549014	20020131	1	900000000000207008	40511003	en	900000000000013009	Eluate	900000000000020002
67549014	20170731	1	900000000000207008	40511003	en	900000000000013009	Eluate	900000000000448009
80755012	20020131	1	900000000000207008	48469005	en	900000000000013009	Cytologic material	900000000000020002
80755012	20170731	1	900000000000207008	48469005	en	900000000000013009	Cytologic material	900000000000448009
80756013	20020131	0	900000000000207008	48469005	en	900000000000013009	Cytologic material, NOS	900000000000020002
80757016	20020131	0	900000000000207008	48469005	en	900000000000013009	Cytologic scraping, NOS	900000000000020002
175795015	20020131	1	900000000000207008	110893002	en	900000000000013009	Cutaneous cytologic material	900000000000020002
175795015	20170731	1	900000000000207008	110893002	en	900000000000013009	Cutaneous cytologic material	900000000000448009
175797011	20020131	1	900000000000207008	110894008	en	900000000000013009	Mammary cytologic material	900000000000020002
175797011	20170731	1	900000000000207008	110894008	en	900000000000013009	Mammary cytologic material	900000000000448009
175800013	20020131	1	900000000000207008	110896005	en	900000000000013009	Subcutaneous cytologic material	900000000000020002
175800013	20170731	1	900000000000207008	110896005	en	900000000000013009	Subcutaneous cytologic material	900000000000448009
175801012	20020131	1	900000000000207008	110897001	en	900000000000013009	Bone marrow cytological material	900000000000020002
175801012	20170731	1	900000000000207008	110897001	en	900000000000013009	Bone marrow cytological material	900000000000448009
175802017	20020131	1	900000000000207008	110898006	en	900000000000013009	Lymph node cytologic material	900000000000020002
175802017	20170731	1	900000000000207008	110898006	en	900000000000013009	Lymph node cytologic material	900000000000448009
175803010	20020131	1	900000000000207008	110899003	en	900000000000013009	Breast nipple cytologic material	900000000000020002
175803010	20170731	1	900000000000207008	110899003	en	900000000000013009	Breast nipple cytologic material	900000000000448009
175804016	20020131	1	900000000000207008	110900008	en	900000000000013009	Skeletal muscle cytologic material	900000000000020002
175804016	20170731	1	900000000000207008	110900008	en	900000000000013009	Skeletal muscle cytologic material	900000000000448009
175805015	20020131	1	900000000000207008	110901007	en	900000000000013009	Bone cytologic material	900000000000020002
175805015	20170731	1	900000000000207008	110901007	en	900000000000013009	Bone cytologic material	900000000000448009
175806019	20020131	1	900000000000207008	110902000	en	900000000000013009	Upper respiratory tract cytologic material	900000000000020002
175806019	20170731	1	900000000000207008	110902000	en	900000000000013009	Upper respiratory tract cytologic material	900000000000448009
175807011	20020131	1	900000000000207008	110903005	en	900000000000013009	Nasal cytologic material	900000000000020002
175807011	20170731	1	900000000000207008	110903005	en	900000000000013009	Nasal cytologic material	900000000000448009
175808018	20020131	1	900000000000207008	110904004	en	900000000000013009	Accessory sinus cytologic material	900000000000020002
175808018	20170731	1	900000000000207008	110904004	en	900000000000013009	Accessory sinus cytologic material	900000000000448009
175809014	20020131	1	900000000000207008	110905003	en	900000000000013009	Nasopharyngeal cytologic material	900000000000020002
175809014	20170731	1	900000000000207008	110905003	en	900000000000013009	Nasopharyngeal cytologic material	900000000000448009
175810016	20020131	1	900000000000207008	110906002	en	900000000000013009	Lower respiratory tract cytologic material	900000000000020002
175810016	20170731	1	900000000000207008	110906002	en	900000000000013009	Lower respiratory tract cytologic material	900000000000448009
175811017	20020131	1	900000000000207008	110907006	en	900000000000013009	Epiglottic cytologic material	900000000000020002
175811017	20170731	1	900000000000207008	110907006	en	900000000000013009	Epiglottic cytologic material	900000000000448009
175812012	20020131	1	900000000000207008	110908001	en	900000000000013009	Laryngeal cytologic material	900000000000020002
175812012	20170731	1	900000000000207008	110908001	en	900000000000013009	Laryngeal cytologic material	900000000000448009
175813019	20020131	1	900000000000207008	110909009	en	900000000000013009	Vocal cord cytologic material	900000000000020002
175813019	20170731	1	900000000000207008	110909009	en	900000000000013009	Vocal cord cytologic material	900000000000448009
175814013	20020131	1	900000000000207008	110910004	en	900000000000013009	Lung cytologic material	900000000000020002
175814013	20170731	1	900000000000207008	110910004	en	900000000000013009	Lung cytologic material	900000000000448009
175816010	20020131	1	900000000000207008	110912007	en	900000000000013009	Bronchial cytologic material	900000000000020002
175816010	20170731	1	900000000000207008	110912007	en	900000000000013009	Bronchial cytologic material	900000000000448009
175817018	20020131	1	900000000000207008	110912007	en	900000000000013009	Bronchial brushing cytologic material	900000000000020002
175817018	20170731	1	900000000000207008	110912007	en	900000000000013009	Bronchial brushing cytologic material	900000000000448009
175817018	20190131	0	900000000000207008	110912007	en	900000000000013009	Bronchial brushing cytologic material	900000000000448009
175818011	20020131	1	900000000000207008	110912007	en	900000000000013009	Bronchial washing cytologic material	900000000000020002
175818011	20170731	1	900000000000207008	110912007	en	900000000000013009	Bronchial washing cytologic material	900000000000448009
175818011	20190131	0	900000000000207008	110912007	en	900000000000013009	Bronchial washing cytologic material	900000000000448009
175819015	20020131	1	900000000000207008	110913002	en	900000000000013009	Pleural cytologic material	900000000000020002
175819015	20170731	1	900000000000207008	110913002	en	900000000000013009	Pleural cytologic material	900000000000448009
175820014	20020131	1	900000000000207008	110914008	en	900000000000013009	Right upper lobe bronchus cytologic material	900000000000020002
175820014	20170731	1	900000000000207008	110914008	en	900000000000013009	Right upper lobe bronchus cytologic material	900000000000448009
175821013	20020131	1	900000000000207008	110915009	en	900000000000013009	Right pleural cytologic material	900000000000020002
175821013	20170731	1	900000000000207008	110915009	en	900000000000013009	Right pleural cytologic material	900000000000448009
175822018	20020131	1	900000000000207008	110916005	en	900000000000013009	Right lower lobe bronchus cytologic material	900000000000020002
175822018	20170731	1	900000000000207008	110916005	en	900000000000013009	Right lower lobe bronchus cytologic material	900000000000448009
175823011	20020131	1	900000000000207008	110917001	en	900000000000013009	Left pleural cytologic material	900000000000020002
175823011	20170731	1	900000000000207008	110917001	en	900000000000013009	Left pleural cytologic material	900000000000448009
175824017	20020131	1	900000000000207008	110918006	en	900000000000013009	Left upper lobe bronchus cytologic material	900000000000020002
175824017	20170731	1	900000000000207008	110918006	en	900000000000013009	Left upper lobe bronchus cytologic material	900000000000448009
175825016	20020131	1	900000000000207008	110919003	en	900000000000013009	Pericardial cytologic material	900000000000020002
175825016	20170731	1	900000000000207008	110919003	en	900000000000013009	Pericardial cytologic material	900000000000448009
175826015	20020131	1	900000000000207008	110920009	en	900000000000013009	Tracheal cytologic material	900000000000020002
175826015	20170731	1	900000000000207008	110920009	en	900000000000013009	Tracheal cytologic material	900000000000448009
175827012	20020131	1	900000000000207008	110921008	en	900000000000013009	Right middle lobe bronchus cytologic material	900000000000020002
175827012	20170731	1	900000000000207008	110921008	en	900000000000013009	Right middle lobe bronchus cytologic material	900000000000448009
175828019	20020131	1	900000000000207008	110922001	en	900000000000013009	Left bronchial cytologic material	900000000000020002
175828019	20170731	1	900000000000207008	110922001	en	900000000000013009	Left bronchial cytologic material	900000000000448009
175829010	20020131	1	900000000000207008	110923006	en	900000000000013009	Left lower lobe bronchus cytologic material	900000000000020002
175829010	20170731	1	900000000000207008	110923006	en	900000000000013009	Left lower lobe bronchus cytologic material	900000000000448009
175830017	20020131	1	900000000000207008	110924000	en	900000000000013009	Right bronchial cytologic material	900000000000020002
175830017	20170731	1	900000000000207008	110924000	en	900000000000013009	Right bronchial cytologic material	900000000000448009
175831018	20020131	1	900000000000207008	110925004	en	900000000000013009	Cytologic material of mouth	900000000000020002
175831018	20170731	1	900000000000207008	110925004	en	900000000000013009	Cytologic material of mouth	900000000000448009
175832013	20020131	1	900000000000207008	110926003	en	900000000000013009	Gallbladder cytologic material	900000000000020002
175832013	20170731	1	900000000000207008	110926003	en	900000000000013009	Gallbladder cytologic material	900000000000448009
175833015	20020131	1	900000000000207008	110927007	en	900000000000013009	Liver cytologic material	900000000000020002
175833015	20170731	1	900000000000207008	110927007	en	900000000000013009	Liver cytologic material	900000000000448009
175834014	20020131	1	900000000000207008	110928002	en	900000000000013009	Bile duct cytologic material	900000000000020002
175834014	20170731	1	900000000000207008	110928002	en	900000000000013009	Bile duct cytologic material	900000000000448009
175835010	20020131	1	900000000000207008	110929005	en	900000000000013009	Pancreatic cytologic material	900000000000020002
175835010	20170731	1	900000000000207008	110929005	en	900000000000013009	Pancreatic cytologic material	900000000000448009
175836011	20020131	1	900000000000207008	110930000	en	900000000000013009	Salivary gland cytologic material	900000000000020002
175836011	20170731	1	900000000000207008	110930000	en	900000000000013009	Salivary gland cytologic material	900000000000448009
175837019	20020131	1	900000000000207008	110931001	en	900000000000013009	Penis cytologic material	900000000000020002
175837019	20170731	1	900000000000207008	110931001	en	900000000000013009	Penis cytologic material	900000000000448009
175838012	20020131	1	900000000000207008	110932008	en	900000000000013009	Parotid gland cytologic material	900000000000020002
175838012	20170731	1	900000000000207008	110932008	en	900000000000013009	Parotid gland cytologic material	900000000000448009
175839016	20020131	1	900000000000207008	110933003	en	900000000000013009	Prostate cytologic material	900000000000020002
175839016	20170731	1	900000000000207008	110933003	en	900000000000013009	Prostate cytologic material	900000000000448009
175840019	20020131	1	900000000000207008	110934009	en	900000000000013009	Pharyngeal cytologic material	900000000000020002
175840019	20170731	1	900000000000207008	110934009	en	900000000000013009	Pharyngeal cytologic material	900000000000448009
175841015	20020131	1	900000000000207008	110935005	en	900000000000013009	Testis cytologic material	900000000000020002
175841015	20170731	1	900000000000207008	110935005	en	900000000000013009	Testis cytologic material	900000000000448009
175842010	20020131	1	900000000000207008	110936006	en	900000000000013009	Gastric cytologic material	900000000000020002
175842010	20170731	1	900000000000207008	110936006	en	900000000000013009	Gastric cytologic material	900000000000448009
175843017	20020131	1	900000000000207008	110937002	en	900000000000013009	Seminal vesicle cytologic material	900000000000020002
175843017	20170731	1	900000000000207008	110937002	en	900000000000013009	Seminal vesicle cytologic material	900000000000448009
175844011	20020131	1	900000000000207008	110938007	en	900000000000013009	Duodenal cytologic material	900000000000020002
175844011	20170731	1	900000000000207008	110938007	en	900000000000013009	Duodenal cytologic material	900000000000448009
175845012	20020131	1	900000000000207008	110939004	en	900000000000013009	Vas deferens cytologic material	900000000000020002
175845012	20170731	1	900000000000207008	110939004	en	900000000000013009	Vas deferens cytologic material	900000000000448009
175846013	20020131	1	900000000000207008	110940002	en	900000000000013009	Ileal cytologic material	900000000000020002
175846013	20170731	1	900000000000207008	110940002	en	900000000000013009	Ileal cytologic material	900000000000448009
175847016	20020131	1	900000000000207008	110941003	en	900000000000013009	Epididymis cytologic material	900000000000020002
175847016	20170731	1	900000000000207008	110941003	en	900000000000013009	Epididymis cytologic material	900000000000448009
175848014	20020131	1	900000000000207008	110942005	en	900000000000013009	Rectal cytologic material	900000000000020002
175848014	20170731	1	900000000000207008	110942005	en	900000000000013009	Rectal cytologic material	900000000000448009
175849018	20020131	1	900000000000207008	110943000	en	900000000000013009	Renal pelvis cytologic material	900000000000020002
175849018	20170731	1	900000000000207008	110943000	en	900000000000013009	Renal pelvis cytologic material	900000000000448009
175850018	20020131	1	900000000000207008	110944006	en	900000000000013009	Peritoneal cytologic material	900000000000020002
175850018	20170731	1	900000000000207008	110944006	en	900000000000013009	Peritoneal cytologic material	900000000000448009
175851019	20020131	1	900000000000207008	110945007	en	900000000000013009	Vulva cytologic material	900000000000020002
175851019	20170731	1	900000000000207008	110945007	en	900000000000013009	Vulva cytologic material	900000000000448009
175852014	20020131	1	900000000000207008	110946008	en	900000000000013009	Upper urinary tract cytologic material	900000000000020002
175852014	20170731	1	900000000000207008	110946008	en	900000000000013009	Upper urinary tract cytologic material	900000000000448009
175853016	20020131	1	900000000000207008	110947004	en	900000000000013009	Vagina cytologic material	900000000000020002
175853016	20170731	1	900000000000207008	110947004	en	900000000000013009	Vagina cytologic material	900000000000448009
175854010	20020131	1	900000000000207008	110948009	en	900000000000013009	Kidney cytologic material	900000000000020002
175854010	20170731	1	900000000000207008	110948009	en	900000000000013009	Kidney cytologic material	900000000000448009
175855011	20020131	1	900000000000207008	110949001	en	900000000000013009	Cervix cytologic material	900000000000020002
175855011	20170731	1	900000000000207008	110949001	en	900000000000013009	Cervix cytologic material	900000000000448009
175856012	20020131	1	900000000000207008	110950001	en	900000000000013009	Urinary bladder cytologic material	900000000000020002
175856012	20170731	1	900000000000207008	110950001	en	900000000000013009	Urinary bladder cytologic material	900000000000448009
175857015	20020131	1	900000000000207008	110951002	en	900000000000013009	Endocervical cytologic material	900000000000020002
175857015	20170731	1	900000000000207008	110951002	en	900000000000013009	Endocervical cytologic material	900000000000448009
175858013	20020131	1	900000000000207008	110952009	en	900000000000013009	Submaxillary gland cytologic material	900000000000020002
175858013	20170731	1	900000000000207008	110952009	en	900000000000013009	Submaxillary gland cytologic material	900000000000448009
175859017	20020131	1	900000000000207008	110953004	en	900000000000013009	Vaginal-cervical cytologic material	900000000000020002
175859017	20090131	0	900000000000207008	110953004	en	900000000000013009	Vaginal-cervical cytologic material	900000000000020002
175860010	20020131	1	900000000000207008	110954005	en	900000000000013009	Small intestine cytologic material	900000000000020002
175860010	20170731	1	900000000000207008	110954005	en	900000000000013009	Small intestine cytologic material	900000000000448009
175861014	20020131	1	900000000000207008	110955006	en	900000000000013009	Endometrium cytologic material	900000000000020002
175861014	20170731	1	900000000000207008	110955006	en	900000000000013009	Endometrium cytologic material	900000000000448009
175862019	20020131	1	900000000000207008	110956007	en	900000000000013009	Colonic cytologic material	900000000000020002
175862019	20170731	1	900000000000207008	110956007	en	900000000000013009	Colonic cytologic material	900000000000448009
175863012	20020131	1	900000000000207008	110957003	en	900000000000013009	Fallopian tube cytologic material	900000000000020002
175863012	20170731	1	900000000000207008	110957003	en	900000000000013009	Fallopian tube cytologic material	900000000000448009
175864018	20020131	1	900000000000207008	110958008	en	900000000000013009	Urinary tract cytologic material	900000000000020002
175864018	20170731	1	900000000000207008	110958008	en	900000000000013009	Urinary tract cytologic material	900000000000448009
175865017	20020131	1	900000000000207008	110959000	en	900000000000013009	Placenta cytologic material	900000000000020002
175865017	20170731	1	900000000000207008	110959000	en	900000000000013009	Placenta cytologic material	900000000000448009
175866016	20020131	1	900000000000207008	110960005	en	900000000000013009	Ureter cytologic material	900000000000020002
175866016	20170731	1	900000000000207008	110960005	en	900000000000013009	Ureter cytologic material	900000000000448009
175867013	20020131	1	900000000000207008	110961009	en	900000000000013009	Chorion cytologic material	900000000000020002
175867013	20170731	1	900000000000207008	110961009	en	900000000000013009	Chorion cytologic material	900000000000448009
175868015	20020131	1	900000000000207008	110962002	en	900000000000013009	Esophageal cytologic material	900000000000020002
175868015	20170731	1	900000000000207008	110962002	en	900000000000013009	Esophageal cytologic material	900000000000448009
175869011	20020131	1	900000000000207008	110963007	en	900000000000013009	Anal cytologic material	900000000000020002
175869011	20170731	1	900000000000207008	110963007	en	900000000000013009	Anal cytologic material	900000000000448009
175870012	20020131	1	900000000000207008	110964001	en	900000000000013009	Lower urinary tract cytologic material	900000000000020002
175870012	20170731	1	900000000000207008	110964001	en	900000000000013009	Lower urinary tract cytologic material	900000000000448009
175871011	20020131	1	900000000000207008	110965000	en	900000000000013009	Urethra cytologic material	900000000000020002
175871011	20170731	1	900000000000207008	110965000	en	900000000000013009	Urethra cytologic material	900000000000448009
175872016	20020131	1	900000000000207008	110966004	en	900000000000013009	Jejunal cytologic material	900000000000020002
175872016	20170731	1	900000000000207008	110966004	en	900000000000013009	Jejunal cytologic material	900000000000448009
175873014	20020131	1	900000000000207008	110967008	en	900000000000013009	Amnion cytologic material	900000000000020002
175873014	20170731	1	900000000000207008	110967008	en	900000000000013009	Amnion cytologic material	900000000000448009
175874015	20020131	1	900000000000207008	110968003	en	900000000000013009	Fetal cytologic material	900000000000020002
175874015	20170731	1	900000000000207008	110968003	en	900000000000013009	Fetal cytologic material	900000000000448009
175875019	20020131	1	900000000000207008	110969006	en	900000000000013009	Cerebrospinal fluid cytologic material	900000000000020002
175875019	20170731	1	900000000000207008	110969006	en	900000000000013009	Cerebrospinal fluid cytologic material	900000000000448009
175876018	20020131	1	900000000000207008	110970007	en	900000000000013009	Cerebroventricular fluid cytologic material	900000000000020002
175876018	20170731	1	900000000000207008	110970007	en	900000000000013009	Cerebroventricular fluid cytologic material	900000000000448009
180791016	20020131	1	900000000000207008	119294007	en	900000000000013009	Dried blood specimen	900000000000020002
180791016	20170731	1	900000000000207008	119294007	en	900000000000013009	Dried blood specimen	900000000000448009
180792011	20020131	1	900000000000207008	119295008	en	900000000000013009	Specimen obtained by aspiration	900000000000020002
180792011	20170731	1	900000000000207008	119295008	en	900000000000013009	Specimen obtained by aspiration	900000000000448009
180795013	20020131	1	900000000000207008	119297000	en	900000000000013009	Blood specimen	900000000000020002
180795013	20170731	1	900000000000207008	119297000	en	900000000000013009	Blood specimen	900000000000448009
180796014	20020131	1	900000000000207008	122551003	en	900000000000013009	Peripheral blood specimen	900000000000020002
180796014	20170731	1	900000000000207008	122551003	en	900000000000013009	Peripheral blood specimen	900000000000448009
180798010	20020131	1	900000000000207008	122553000	en	900000000000013009	Blood specimen obtained from umbilicus	900000000000020002
180798010	20170731	1	900000000000207008	122553000	en	900000000000013009	Blood specimen obtained from umbilicus	900000000000448009
180799019	20020131	1	900000000000207008	122554006	en	900000000000013009	Capillary blood specimen	900000000000020002
180799019	20170731	1	900000000000207008	122554006	en	900000000000013009	Capillary blood specimen	900000000000448009
180800015	20020131	1	900000000000207008	122555007	en	900000000000013009	Venous blood specimen	900000000000020002
180800015	20170731	1	900000000000207008	122555007	en	900000000000013009	Venous blood specimen	900000000000448009
180801016	20020131	1	900000000000207008	122556008	en	900000000000013009	Cord blood specimen	900000000000020002
180801016	20170731	1	900000000000207008	122556008	en	900000000000013009	Cord blood specimen	900000000000448009
180802011	20020131	1	900000000000207008	122557004	en	900000000000013009	Cord blood specimen from fetus	900000000000020002
180802011	20170731	1	900000000000207008	122557004	en	900000000000013009	Cord blood specimen from fetus	900000000000448009
180803018	20020131	1	900000000000207008	119298005	en	900000000000013009	Mixed venous blood specimen	900000000000020002
180803018	20170731	1	900000000000207008	119298005	en	900000000000013009	Mixed venous blood specimen	900000000000448009
180804012	20020131	1	900000000000207008	122558009	en	900000000000013009	Blood specimen from blood product	900000000000020002
180804012	20170731	1	900000000000207008	122558009	en	900000000000013009	Blood specimen from blood product	900000000000448009
180805013	20020131	1	900000000000207008	122559001	en	900000000000013009	Blood specimen from control	900000000000020002
180805013	20170731	1	900000000000207008	122559001	en	900000000000013009	Blood specimen from control	900000000000448009
180806014	20020131	1	900000000000207008	122560006	en	900000000000013009	Blood specimen from donor	900000000000020002
180806014	20170731	1	900000000000207008	122560006	en	900000000000013009	Blood specimen from donor	900000000000448009
180807017	20020131	1	900000000000207008	122561005	en	900000000000013009	Blood specimen from patient	900000000000020002
180807017	20170731	1	900000000000207008	122561005	en	900000000000013009	Blood specimen from patient	900000000000448009
180808010	20020131	1	900000000000207008	122562003	en	900000000000013009	Blood specimen from newborn	900000000000020002
180808010	20170731	1	900000000000207008	122562003	en	900000000000013009	Blood specimen from newborn	900000000000448009
180809019	20020131	1	900000000000207008	119299002	en	900000000000013009	Specimen from patient	900000000000020002
180809019	20170731	1	900000000000207008	119299002	en	900000000000013009	Specimen from patient	900000000000448009
180810012	20020131	1	900000000000207008	119300005	en	900000000000013009	Specimen from blood product	900000000000020002
180810012	20170731	1	900000000000207008	119300005	en	900000000000013009	Specimen from blood product	900000000000448009
180811011	20020131	1	900000000000207008	119301009	en	900000000000013009	Plant specimen	900000000000020002
180811011	20170731	1	900000000000207008	119301009	en	900000000000013009	Plant specimen	900000000000448009
180812016	20020131	1	900000000000207008	119302002	en	900000000000013009	Mushroom specimen	900000000000020002
180812016	20170731	1	900000000000207008	119302002	en	900000000000013009	Mushroom specimen	900000000000448009
180813014	20020131	1	900000000000207008	119303007	en	900000000000013009	Microbial isolate specimen	900000000000020002
180813014	20170731	1	900000000000207008	119303007	en	900000000000013009	Microbial isolate specimen	900000000000448009
180814015	20020131	1	900000000000207008	119304001	en	900000000000013009	Blood bag specimen	900000000000020002
180814015	20170731	1	900000000000207008	119304001	en	900000000000013009	Blood bag specimen	900000000000448009
180814015	20210131	0	900000000000207008	119304001	en	900000000000013009	Blood bag specimen	900000000000448009
180815019	20020131	1	900000000000207008	122563008	en	900000000000013009	Blood bag specimen, from patient	900000000000020002
180815019	20170731	1	900000000000207008	122563008	en	900000000000013009	Blood bag specimen, from patient	900000000000448009
180815019	20210131	0	900000000000207008	122563008	en	900000000000013009	Blood bag specimen, from patient	900000000000448009
180816018	20020131	1	900000000000207008	122564002	en	900000000000013009	Blood bag specimen, from blood product	900000000000020002
180816018	20170731	1	900000000000207008	122564002	en	900000000000013009	Blood bag specimen, from blood product	900000000000448009
180816018	20210131	0	900000000000207008	122564002	en	900000000000013009	Blood bag specimen, from blood product	900000000000448009
180817010	20020131	1	900000000000207008	119305000	en	900000000000013009	Plasma bag specimen	900000000000020002
180817010	20170731	1	900000000000207008	119305000	en	900000000000013009	Plasma bag specimen	900000000000448009
180817010	20210131	0	900000000000207008	119305000	en	900000000000013009	Plasma bag specimen	900000000000448009
180819013	20020131	1	900000000000207008	119307008	en	900000000000013009	Endotracheal tube specimen	900000000000020002
180819013	20170731	1	900000000000207008	119307008	en	900000000000013009	Endotracheal tube specimen	900000000000448009
180820019	20020131	1	900000000000207008	119308003	en	900000000000013009	Cannula specimen	900000000000020002
180820019	20170731	1	900000000000207008	119308003	en	900000000000013009	Cannula specimen	900000000000448009
180820019	20210131	0	900000000000207008	119308003	en	900000000000013009	Cannula specimen	900000000000448009
180821015	20020131	1	900000000000207008	119309006	en	900000000000013009	Arterial line specimen	900000000000020002
180821015	20170731	1	900000000000207008	119309006	en	900000000000013009	Arterial line specimen	900000000000448009
180821015	20210131	0	900000000000207008	119309006	en	900000000000013009	Arterial line specimen	900000000000448009
180823017	20020131	1	900000000000207008	119311002	en	900000000000013009	Catheter specimen	900000000000020002
180823017	20170731	1	900000000000207008	119311002	en	900000000000013009	Catheter specimen	900000000000448009
180823017	20210131	0	900000000000207008	119311002	en	900000000000013009	Catheter specimen	900000000000448009
180824011	20020131	1	900000000000207008	119312009	en	900000000000013009	Catheter tip specimen	900000000000020002
180824011	20170731	1	900000000000207008	119312009	en	900000000000013009	Catheter tip specimen	900000000000448009
180824011	20210131	0	900000000000207008	119312009	en	900000000000013009	Catheter tip specimen	900000000000448009
180825012	20020131	1	900000000000207008	122565001	en	900000000000013009	Urinary catheter specimen	900000000000020002
180825012	20170731	1	900000000000207008	122565001	en	900000000000013009	Urinary catheter specimen	900000000000448009
180826013	20020131	1	900000000000207008	119313004	en	900000000000013009	Implantable venous catheter specimen	900000000000020002
180826013	20170731	1	900000000000207008	119313004	en	900000000000013009	Implantable venous catheter specimen	900000000000448009
180826013	20210131	0	900000000000207008	119313004	en	900000000000013009	Implantable venous catheter specimen	900000000000448009
